 u 1473 - p 0.3  ::    3.0  /  10  ::::  807 283 899
 u 1474 - p 0.1  ::    1.0  /  10  ::::  921
 u 1475 - p 0.2  ::    2.0  /  10  ::::  546 642
 u 1476 - p 0.3  ::    3.0  /  10  ::::  2048 3170 1631
 u 1477 - p 0.0  ::    0.0  /  10  :::: 
 u 1478 - p 0.0  ::    0.0  /  10  :::: 
 u 1479 - p 0.1  ::    1.0  /  10  ::::  1345
 u 1480 - p 0.2  ::    2.0  /  10  ::::  10011 6134
 u 1481 - p 0.2  ::    2.0  /  10  ::::  668 731
 u 1482 - p 0.3  ::    3.0  /  10  ::::  39 0 813
 u 1483 - p 0.0  ::    0.0  /  10  :::: 
 u 1484 - p 0.2  ::    2.0  /  10  ::::  335 1090
 u 1485 - p 0.1  ::    1.0  /  10  ::::  9241
 u 1486 - p 0.1  ::    1.0  /  10  ::::  27
 u 1487 - p 0.2  ::    2.0  /  10  ::::  2386 2385
 u 1488 - p 0.3  ::    3.0  /  10  ::::  2589 953 2902
 u 1489 - p 0.1  ::    1.0  /  10  ::::  1669
 u 1490 - p 0.5  ::    5.0  /  10  ::::  1944 3319 4229 1009 108
 u 1491 - p 0.1  ::    1.0  /  10  ::::  1225
 u 1492 - p 0.2  ::    2.0  /  10  ::::  2166 2462
 u 1493 - p 0.1  ::    1.0  /  10  ::::  1324
 u 1494 - p 0.1  ::    1.0  /  10  ::::  3102
 u 1495 - p 0.5  ::    5.0  /  10  ::::  13863 14715 15197 14988 14502
 u 1496 - p 0.5  ::    5.0  /  10  ::::  882 44 76 881 369
 u 1497 - p 0.0  ::    0.0  /  10  :::: 
 u 1498 - p 0.3  ::    3.0  /  10  ::::  2446 1403 807
 u 1499 - p 0.1  ::    1.0  /  10  ::::  9353
 u 1500 - p 0.0  ::    0.0  /  10  :::: 
 u 1501 - p 0.1  ::    1.0  /  10  ::::  2389
 u 1502 - p 0.2  ::    2.0  /  10  ::::  1673 36
 u 1503 - p 0.1  ::    1.0  /  10  ::::  1903
 u 1504 - p 0.2  ::    2.0  /  10  ::::  2715 2712
 u 1505 - p 0.0  ::    0.0  /  10  :::: 
 u 1506 - p 0.0  ::    0.0  /  10  :::: 
 u 1507 - p 0.4  ::    4.0  /  10  ::::  2292 4369 353 7646
 u 1508 - p 0.4  ::    4.0  /  10  ::::  755 888 709 220
 u 1509 - p 0.1  ::    1.0  /  10  ::::  28
 u 1510 - p 0.1  ::    1.0  /  10  ::::  2445
 u 1511 - p 0.0  ::    0.0  /  10  :::: 
 u 1512 - p 0.0  ::    0.0  /  10  :::: 
 u 1513 - p 0.1  ::    1.0  /  10  ::::  1117
 u 1514 - p 0.2  ::    2.0  /  10  ::::  2472 2261
 u 1515 - p 0.2  ::    2.0  /  10  ::::  716 2167
 u 1516 - p 0.3  ::    3.0  /  10  ::::  5070 5617 5619
 u 1517 - p 0.2  ::    2.0  /  10  ::::  3981 5034
 u 1518 - p 0.1  ::    1.0  /  10  ::::  1770
 u 1519 - p 0.2  ::    2.0  /  10  ::::  888 1117
 u 1520 - p 0.1  ::    1.0  /  10  ::::  1865
 u 1521 - p 0.1  ::    1.0  /  10  ::::  3885
 u 1522 - p 0.2  ::    2.0  /  10  ::::  7672 746
 u 1523 - p 0.4  ::    4.0  /  10  ::::  1175 3292 1755 294
 u 1524 - p 0.0  ::    0.0  /  10  :::: 
 u 1525 - p 0.1  ::    1.0  /  10  ::::  2216
 u 1526 - p 0.1  ::    1.0  /  10  ::::  1090
 u 1527 - p 0.4  ::    4.0  /  10  ::::  27 1200 485 746
 u 1528 - p 0.0  ::    0.0  /  10  :::: 
 u 1529 - p 0.0  ::    0.0  /  10  :::: 
 u 1530 - p 0.2  ::    2.0  /  10  ::::  1203 1062
 u 1531 - p 0.0  ::    0.0  /  10  :::: 
 u 1532 - p 0.3  ::    3.0  /  10  ::::  5966 4318 5336
 u 1533 - p 0.2  ::    2.0  /  10  ::::  3779 10558
 u 1534 - p 0.4  ::    4.0  /  10  ::::  281 814 430 267
 u 1535 - p 0.4  ::    4.0  /  10  ::::  1203 4689 2166 1199
 u 1536 - p 0.2  ::    2.0  /  10  ::::  120 195
 u 1537 - p 0.4  ::    4.0  /  10  ::::  1181 220 1180 1203
 u 1538 - p 0.2  ::    2.0  /  10  ::::  1090 1722
 u 1539 - p 0.0  ::    0.0  /  10  :::: 
 u 1540 - p 0.4  ::    4.0  /  10  ::::  746 14 226 28
 u 1541 - p 0.3  ::    3.0  /  10  ::::  1764 1395 1401
 u 1542 - p 0.0  ::    0.0  /  10  :::: 
 u 1543 - p 0.2  ::    2.0  /  10  ::::  838 740
 u 1544 - p 0.5  ::    5.0  /  10  ::::  14 477 27 746 917
 u 1545 - p 0.2  ::    2.0  /  10  ::::  12692 12859
 u 1546 - p 0.1  ::    1.0  /  10  ::::  4285
 u 1547 - p 0.2  ::    2.0  /  10  ::::  740 477
 u 1548 - p 0.1  ::    1.0  /  10  ::::  1408
 u 1549 - p 0.3  ::    3.0  /  10  ::::  1928 1395 1995
 u 1550 - p 0.3  ::    3.0  /  10  ::::  250 1737 2364
 u 1551 - p 0.4  ::    4.0  /  10  ::::  807 400 294 666
 u 1552 - p 0.1  ::    1.0  /  10  ::::  3045
 u 1553 - p 0.3  ::    3.0  /  10  ::::  493 6110 490
 u 1554 - p 0.4  ::    4.0  /  10  ::::  628 1090 2216 1230
 u 1555 - p 0.3  ::    3.0  /  10  ::::  14 28 477
 u 1556 - p 0.1  ::    1.0  /  10  ::::  641
 u 1557 - p 0.1  ::    1.0  /  10  ::::  436
 u 1558 - p 0.3  ::    3.0  /  10  ::::  1928 880 2350
 u 1559 - p 0.3  ::    3.0  /  10  ::::  490 1100 2998
 u 1560 - p 0.0  ::    0.0  /  10  :::: 
 u 1561 - p 0.5  ::    5.0  /  10  ::::  3445 2215 861 2461 4397
 u 1562 - p 0.1  ::    1.0  /  10  ::::  4479
 u 1563 - p 0.2  ::    2.0  /  10  ::::  1114 1113
 u 1564 - p 0.0  ::    0.0  /  10  :::: 
 u 1565 - p 0.2  ::    2.0  /  10  ::::  378 180
 u 1566 - p 0.2  ::    2.0  /  10  ::::  1944 445
 u 1567 - p 0.1  ::    1.0  /  10  ::::  3292
 u 1568 - p 0.4  ::    4.0  /  10  ::::  226 2794 17 16
 u 1569 - p 0.2  ::    2.0  /  10  ::::  13410 13043
 u 1570 - p 0.2  ::    2.0  /  10  ::::  240 135
 u 1571 - p 0.0  ::    0.0  /  10  :::: 
 u 1572 - p 0.2  ::    2.0  /  10  ::::  954 950
 u 1573 - p 0.2  ::    2.0  /  10  ::::  1922 2914
 u 1574 - p 0.3  ::    3.0  /  10  ::::  3760 4197 14
 u 1575 - p 0.1  ::    1.0  /  10  ::::  1767
 u 1576 - p 0.3  ::    3.0  /  10  ::::  1673 2944 684
 u 1577 - p 0.0  ::    0.0  /  10  :::: 
 u 1578 - p 0.0  ::    0.0  /  10  :::: 
 u 1579 - p 0.3  ::    3.0  /  10  ::::  1948 1477 1460
 u 1580 - p 0.0  ::    0.0  /  10  :::: 
 u 1581 - p 0.2  ::    2.0  /  10  ::::  615 483
 u 1582 - p 0.2  ::    2.0  /  10  ::::  2221 2235
 u 1583 - p 0.2  ::    2.0  /  10  ::::  1634 805
 u 1584 - p 0.3  ::    3.0  /  10  ::::  845 220 1192
 u 1585 - p 0.0  ::    0.0  /  10  :::: 
 u 1586 - p 0.1  ::    1.0  /  10  ::::  4604
 u 1587 - p 0.0  ::    0.0  /  10  :::: 
 u 1588 - p 0.0  ::    0.0  /  10  :::: 
 u 1589 - p 0.2  ::    2.0  /  10  ::::  1634 554
 u 1590 - p 0.1  ::    1.0  /  10  ::::  483
 u 1591 - p 0.3  ::    3.0  /  10  ::::  977 1937 2167
 u 1592 - p 0.2  ::    2.0  /  10  ::::  4179 4112
 u 1593 - p 0.1  ::    1.0  /  10  ::::  3779
 u 1594 - p 0.0  ::    0.0  /  10  :::: 
 u 1595 - p 0.3  ::    3.0  /  10  ::::  628 1181 921
 u 1596 - p 0.0  ::    0.0  /  10  :::: 
 u 1597 - p 0.4  ::    4.0  /  10  ::::  400 485 23 703
 u 1598 - p 0.4  ::    4.0  /  10  ::::  1142 251 1419 2260
 u 1599 - p 0.0  ::    0.0  /  10  :::: 
 u 1600 - p 0.2  ::    2.0  /  10  ::::  169 1500
 u 1601 - p 0.2  ::    2.0  /  10  ::::  2445 791
 u 1602 - p 0.2  ::    2.0  /  10  ::::  2393 2565
 u 1603 - p 0.1  ::    1.0  /  10  ::::  4318
 u 1604 - p 0.2  ::    2.0  /  10  ::::  1785 180
 u 1605 - p 0.4  ::    4.0  /  10  ::::  1455 6306 6721 6720
 u 1606 - p 0.0  ::    0.0  /  10  :::: 
 u 1607 - p 0.1  ::    1.0  /  10  ::::  3981
 u 1608 - p 0.1  ::    1.0  /  10  ::::  249
 u 1609 - p 0.1  ::    1.0  /  10  ::::  483
 u 1610 - p 0.5  ::    5.0  /  10  ::::  843 1903 2000 447 838
 u 1611 - p 0.2  ::    2.0  /  10  ::::  226 2044
 u 1612 - p 0.1  ::    1.0  /  10  ::::  9713
 u 1613 - p 0.0  ::    0.0  /  10  :::: 
 u 1614 - p 0.2  ::    2.0  /  10  ::::  2451 240
 u 1615 - p 0.3  ::    3.0  /  10  ::::  2465 668 4604
 u 1616 - p 0.3  ::    3.0  /  10  ::::  250 1203 418
 u 1617 - p 0.1  ::    1.0  /  10  ::::  4024
 u 1618 - p 0.1  ::    1.0  /  10  ::::  1461
 u 1619 - p 0.2  ::    2.0  /  10  ::::  666 1219
 u 1620 - p 0.4  ::    4.0  /  10  ::::  2691 746 816 3185
 u 1621 - p 0.0  ::    0.0  /  10  :::: 
 u 1622 - p 0.3  ::    3.0  /  10  ::::  226 2044 436
 u 1623 - p 0.6  ::    6.0  /  10  ::::  2794 2462 2788 2489 628 243
 u 1624 - p 0.0  ::    0.0  /  10  :::: 
 u 1625 - p 0.0  ::    0.0  /  10  :::: 
 u 1626 - p 0.2  ::    2.0  /  10  ::::  2445 791
 u 1627 - p 0.4  ::    4.0  /  10  ::::  14 28 477 485
 u 1628 - p 0.0  ::    0.0  /  10  :::: 
 u 1629 - p 0.1  ::    1.0  /  10  ::::  6273
 u 1630 - p 0.4  ::    4.0  /  10  ::::  1192 1937 1104 1700
 u 1631 - p 0.1  ::    1.0  /  10  ::::  17
 u 1632 - p 0.0  ::    0.0  /  10  :::: 
 u 1633 - p 0.1  ::    1.0  /  10  ::::  483
 u 1634 - p 0.3  ::    3.0  /  10  ::::  837 845 1204
 u 1635 - p 0.2  ::    2.0  /  10  ::::  446 2485
 u 1636 - p 0.2  ::    2.0  /  10  ::::  1190 672
 u 1637 - p 0.2  ::    2.0  /  10  ::::  807 655
 u 1638 - p 0.1  ::    1.0  /  10  ::::  2291
 u 1639 - p 0.0  ::    0.0  /  10  :::: 
 u 1640 - p 0.0  ::    0.0  /  10  :::: 
 u 1641 - p 0.1  ::    1.0  /  10  ::::  1677
 u 1642 - p 0.2  ::    2.0  /  10  ::::  1794 481
 u 1643 - p 0.2  ::    2.0  /  10  ::::  1200 47
 u 1644 - p 0.2  ::    2.0  /  10  ::::  1747 1430
 u 1645 - p 0.1  ::    1.0  /  10  ::::  1891
 u 1646 - p 0.1  ::    1.0  /  10  ::::  445
 u 1647 - p 0.0  ::    0.0  /  10  :::: 
 u 1648 - p 0.5  ::    5.0  /  10  ::::  2215 861 3445 2461 4397
 u 1649 - p 0.5  ::    5.0  /  10  ::::  17 16 477 14 380
 u 1650 - p 0.1  ::    1.0  /  10  ::::  205
 u 1651 - p 0.2  ::    2.0  /  10  ::::  546 642
 u 1652 - p 0.5  ::    5.0  /  10  ::::  14 400 485 1048 23
 u 1653 - p 0.0  ::    0.0  /  10  :::: 
 u 1654 - p 0.6  ::    6.0  /  10  ::::  2215 3445 861 2461 3082 4397
 u 1655 - p 0.5  ::    5.0  /  10  ::::  1755 1181 715 1149 426
 u 1656 - p 0.3  ::    3.0  /  10  ::::  684 3591 5346
 u 1657 - p 0.0  ::    0.0  /  10  :::: 
 u 1658 - p 0.3  ::    3.0  /  10  ::::  447 746 1995
 u 1659 - p 0.1  ::    1.0  /  10  ::::  2350
 u 1660 - p 0.1  ::    1.0  /  10  ::::  5739
 u 1661 - p 0.1  ::    1.0  /  10  ::::  1402
 u 1662 - p 0.1  ::    1.0  /  10  ::::  1677
 u 1663 - p 0.1  ::    1.0  /  10  ::::  1110
 u 1664 - p 0.3  ::    3.0  /  10  ::::  1203 3292 3291
 u 1665 - p 0.3  ::    3.0  /  10  ::::  1910 4080 3612
 u 1666 - p 0.3  ::    3.0  /  10  ::::  28 485 477
 u 1667 - p 0.1  ::    1.0  /  10  ::::  1903
 u 1668 - p 0.1  ::    1.0  /  10  ::::  453
 u 1669 - p 0.1  ::    1.0  /  10  ::::  8413
 u 1670 - p 0.3  ::    3.0  /  10  ::::  490 2723 1865
 u 1671 - p 0.2  ::    2.0  /  10  ::::  1200 283
 u 1672 - p 0.2  ::    2.0  /  10  ::::  378 230
 u 1673 - p 0.3  ::    3.0  /  10  ::::  243 239 525
 u 1674 - p 0.3  ::    3.0  /  10  ::::  921 16 27
 u 1675 - p 0.2  ::    2.0  /  10  ::::  837 1204
 u 1676 - p 0.1  ::    1.0  /  10  ::::  2711
 u 1677 - p 0.2  ::    2.0  /  10  ::::  43 2024
 u 1678 - p 0.1  ::    1.0  /  10  ::::  1665
 u 1679 - p 0.0  ::    0.0  /  10  :::: 
 u 1680 - p 0.3  ::    3.0  /  10  ::::  483 27 14
 u 1681 - p 0.3  ::    3.0  /  10  ::::  684 1673 1551
 u 1682 - p 0.3  ::    3.0  /  10  ::::  1192 814 450
 u 1683 - p 0.0  ::    0.0  /  10  :::: 
 u 1684 - p 0.0  ::    0.0  /  10  :::: 
 u 1685 - p 0.3  ::    3.0  /  10  ::::  7545 3981 8504
 u 1686 - p 0.1  ::    1.0  /  10  ::::  205
 u 1687 - p 0.1  ::    1.0  /  10  ::::  3727
 u 1688 - p 0.2  ::    2.0  /  10  ::::  180 172
 u 1689 - p 0.1  ::    1.0  /  10  ::::  281
 u 1690 - p 0.0  ::    0.0  /  10  :::: 
 u 1691 - p 0.1  ::    1.0  /  10  ::::  954
 u 1692 - p 0.4  ::    4.0  /  10  ::::  1115 3407 2263 2871
 u 1693 - p 0.1  ::    1.0  /  10  ::::  52
 u 1694 - p 0.3  ::    3.0  /  10  ::::  767 1704 2583
 u 1695 - p 0.2  ::    2.0  /  10  ::::  1483 3582
 u 1696 - p 0.3  ::    3.0  /  10  ::::  701 211 1948
 u 1697 - p 0.2  ::    2.0  /  10  ::::  15324 15323
 u 1698 - p 0.3  ::    3.0  /  10  ::::  9026 11939 13103
 u 1699 - p 0.2  ::    2.0  /  10  ::::  988 1439
 u 1700 - p 0.1  ::    1.0  /  10  ::::  2785
 u 1701 - p 0.0  ::    0.0  /  10  :::: 
 u 1702 - p 0.3  ::    3.0  /  10  ::::  2240 1665 426
 u 1703 - p 0.1  ::    1.0  /  10  ::::  5739
 u 1704 - p 0.2  ::    2.0  /  10  ::::  1200 28
 u 1705 - p 0.2  ::    2.0  /  10  ::::  1181 1090
 u 1706 - p 0.2  ::    2.0  /  10  ::::  135 240
 u 1707 - p 0.2  ::    2.0  /  10  ::::  28 10944
 u 1708 - p 0.2  ::    2.0  /  10  ::::  107 1557
 u 1709 - p 0.2  ::    2.0  /  10  ::::  1922 5265
 u 1710 - p 0.2  ::    2.0  /  10  ::::  2691 135
 u 1711 - p 0.0  ::    0.0  /  10  :::: 
 u 1712 - p 0.5  ::    5.0  /  10  ::::  9103 9164 7545 3981 8158
 u 1713 - p 0.0  ::    0.0  /  10  :::: 
 u 1714 - p 0.2  ::    2.0  /  10  ::::  807 3721
 u 1715 - p 0.2  ::    2.0  /  10  ::::  1359 2462
 u 1716 - p 0.4  ::    4.0  /  10  ::::  3775 2500 801 6266
 u 1717 - p 0.1  ::    1.0  /  10  ::::  937
 u 1718 - p 0.1  ::    1.0  /  10  ::::  652
 u 1719 - p 0.2  ::    2.0  /  10  ::::  807 3045
 u 1720 - p 0.3  ::    3.0  /  10  ::::  62 2002 1977
 u 1721 - p 0.2  ::    2.0  /  10  ::::  436 1192
 u 1722 - p 0.1  ::    1.0  /  10  ::::  615
 u 1723 - p 0.1  ::    1.0  /  10  ::::  914
 u 1724 - p 0.4  ::    4.0  /  10  ::::  767 1673 1005 684
 u 1725 - p 0.2  ::    2.0  /  10  ::::  972 807
 u 1726 - p 0.2  ::    2.0  /  10  ::::  988 628
 u 1727 - p 0.1  ::    1.0  /  10  ::::  2465
 u 1728 - p 0.2  ::    2.0  /  10  ::::  3981 10352
 u 1729 - p 0.1  ::    1.0  /  10  ::::  13410
 u 1730 - p 0.2  ::    2.0  /  10  ::::  436 1442
 u 1731 - p 0.4  ::    4.0  /  10  ::::  17 16 14 1192
 u 1732 - p 0.1  ::    1.0  /  10  ::::  230
 u 1733 - p 0.2  ::    2.0  /  10  ::::  2364 5166
 u 1734 - p 0.1  ::    1.0  /  10  ::::  5588
 u 1735 - p 0.3  ::    3.0  /  10  ::::  3000 1455 4076
 u 1736 - p 0.1  ::    1.0  /  10  ::::  7545
 u 1737 - p 0.2  ::    2.0  /  10  ::::  483 267
 u 1738 - p 0.0  ::    0.0  /  10  :::: 
 u 1739 - p 0.1  ::    1.0  /  10  ::::  1137
 u 1740 - p 0.2  ::    2.0  /  10  ::::  2389 2053
 u 1741 - p 0.1  ::    1.0  /  10  ::::  1147
 u 1742 - p 0.2  ::    2.0  /  10  ::::  3050 2261
 u 1743 - p 0.0  ::    0.0  /  10  :::: 
 u 1744 - p 0.1  ::    1.0  /  10  ::::  5327
 u 1745 - p 0.1  ::    1.0  /  10  ::::  845
 u 1746 - p 0.2  ::    2.0  /  10  ::::  1200 1192
 u 1747 - p 0.2  ::    2.0  /  10  ::::  972 954
 u 1748 - p 0.3  ::    3.0  /  10  ::::  1115 1828 639
 u 1749 - p 0.1  ::    1.0  /  10  ::::  2465
 u 1750 - p 0.1  ::    1.0  /  10  ::::  1203
 u 1751 - p 0.1  ::    1.0  /  10  ::::  135
 u 1752 - p 0.4  ::    4.0  /  10  ::::  27 14 28 485
 u 1753 - p 0.4  ::    4.0  /  10  ::::  1929 2434 211 3052
 u 1754 - p 0.2  ::    2.0  /  10  ::::  615 2350
 u 1755 - p 0.1  ::    1.0  /  10  ::::  3981
 u 1756 - p 0.4  ::    4.0  /  10  ::::  128 205 20 1526
 u 1757 - p 0.4  ::    4.0  /  10  ::::  281 814 267 430
 u 1758 - p 0.0  ::    0.0  /  10  :::: 
 u 1759 - p 0.1  ::    1.0  /  10  ::::  2872
 u 1760 - p 0.2  ::    2.0  /  10  ::::  830 831
 u 1761 - p 0.3  ::    3.0  /  10  ::::  684 1095 672
 u 1762 - p 0.2  ::    2.0  /  10  ::::  905 1677
 u 1763 - p 0.2  ::    2.0  /  10  ::::  453 67
 u 1764 - p 0.1  ::    1.0  /  10  ::::  4203
 u 1765 - p 0.0  ::    0.0  /  10  :::: 
 u 1766 - p 0.2  ::    2.0  /  10  ::::  644 937
 u 1767 - p 0.3  ::    3.0  /  10  ::::  888 755 709
 u 1768 - p 0.3  ::    3.0  /  10  ::::  7169 4179 380
 u 1769 - p 0.1  ::    1.0  /  10  ::::  1175
 u 1770 - p 0.4  ::    4.0  /  10  ::::  11701 11577 13863 14122
 u 1771 - p 0.1  ::    1.0  /  10  ::::  1456
 u 1772 - p 0.2  ::    2.0  /  10  ::::  13911 13862
 u 1773 - p 0.3  ::    3.0  /  10  ::::  6188 1200 1957
 u 1774 - p 0.0  ::    0.0  /  10  :::: 
 u 1775 - p 0.1  ::    1.0  /  10  ::::  888
 u 1776 - p 0.2  ::    2.0  /  10  ::::  5836 4114
 u 1777 - p 0.2  ::    2.0  /  10  ::::  501 42
 u 1778 - p 0.1  ::    1.0  /  10  ::::  1277
 u 1779 - p 0.2  ::    2.0  /  10  ::::  9442 1199
 u 1780 - p 0.2  ::    2.0  /  10  ::::  1922 2711
 u 1781 - p 0.5  ::    5.0  /  10  ::::  2715 3236 2389 2292 2898
 u 1782 - p 0.1  ::    1.0  /  10  ::::  69
 u 1783 - p 0.0  ::    0.0  /  10  :::: 
 u 1784 - p 0.1  ::    1.0  /  10  ::::  703
 u 1785 - p 0.2  ::    2.0  /  10  ::::  1009 944
 u 1786 - p 0.0  ::    0.0  /  10  :::: 
 u 1787 - p 0.4  ::    4.0  /  10  ::::  1203 1665 1192 1104
 u 1788 - p 0.4  ::    4.0  /  10  ::::  1115 2263 3407 1764
 u 1789 - p 0.0  ::    0.0  /  10  :::: 
 u 1790 - p 0.3  ::    3.0  /  10  ::::  758 6997 2385
 u 1791 - p 0.0  ::    0.0  /  10  :::: 
 u 1792 - p 0.3  ::    3.0  /  10  ::::  4620 5977 1712
 u 1793 - p 0.1  ::    1.0  /  10  ::::  2445
 u 1794 - p 0.2  ::    2.0  /  10  ::::  1471 1485
 u 1795 - p 0.1  ::    1.0  /  10  ::::  485
 u 1796 - p 0.1  ::    1.0  /  10  ::::  845
 u 1797 - p 0.4  ::    4.0  /  10  ::::  740 758 760 4766
 u 1798 - p 0.1  ::    1.0  /  10  ::::  3775
 u 1799 - p 0.0  ::    0.0  /  10  :::: 
 u 1800 - p 0.6  ::    6.0  /  10  ::::  2715 3236 2389 2292 2898 2124
 u 1801 - p 0.1  ::    1.0  /  10  ::::  1712
 u 1802 - p 0.5  ::    5.0  /  10  ::::  2715 3236 2389 2898 2292
 u 1803 - p 0.0  ::    0.0  /  10  :::: 
 u 1804 - p 0.1  ::    1.0  /  10  ::::  1909
 u 1805 - p 0.2  ::    2.0  /  10  ::::  988 1439
 u 1806 - p 0.1  ::    1.0  /  10  ::::  483
 u 1807 - p 0.1  ::    1.0  /  10  ::::  4179
 u 1808 - p 0.3  ::    3.0  /  10  ::::  504 176 1444
 u 1809 - p 0.1  ::    1.0  /  10  ::::  1209
 u 1810 - p 0.0  ::    0.0  /  10  :::: 
 u 1811 - p 0.5  ::    5.0  /  10  ::::  226 14 16 17 1192
 u 1812 - p 0.1  ::    1.0  /  10  ::::  268
 u 1813 - p 0.3  ::    3.0  /  10  ::::  2228 5319 2235
 u 1814 - p 0.2  ::    2.0  /  10  ::::  63 276
 u 1815 - p 0.2  ::    2.0  /  10  ::::  2583 3381
 u 1816 - p 0.2  ::    2.0  /  10  ::::  2261 4318
 u 1817 - p 0.0  ::    0.0  /  10  :::: 
 u 1818 - p 0.2  ::    2.0  /  10  ::::  701 1454
 u 1819 - p 0.0  ::    0.0  /  10  :::: 
 u 1820 - p 0.1  ::    1.0  /  10  ::::  8504
 u 1821 - p 0.3  ::    3.0  /  10  ::::  335 1225 1115
 u 1822 - p 0.5  ::    5.0  /  10  ::::  1922 2914 1767 1764 1401
 u 1823 - p 0.3  ::    3.0  /  10  ::::  230 176 378
 u 1824 - p 0.3  ::    3.0  /  10  ::::  2211 1974 1773
 u 1825 - p 0.1  ::    1.0  /  10  ::::  3440
 u 1826 - p 0.1  ::    1.0  /  10  ::::  4327
 u 1827 - p 0.1  ::    1.0  /  10  ::::  1045
 u 1828 - p 0.1  ::    1.0  /  10  ::::  1922
 u 1829 - p 0.4  ::    4.0  /  10  ::::  42 62 63 205
 u 1830 - p 0.3  ::    3.0  /  10  ::::  13863 13410 13043
 u 1831 - p 0.1  ::    1.0  /  10  ::::  5034
 u 1832 - p 0.2  ::    2.0  /  10  ::::  436 1198
 u 1833 - p 0.0  ::    0.0  /  10  :::: 
 u 1834 - p 0.1  ::    1.0  /  10  ::::  1104
 u 1835 - p 0.2  ::    2.0  /  10  ::::  3981 369
 u 1836 - p 0.2  ::    2.0  /  10  ::::  120 27
 u 1837 - p 0.2  ::    2.0  /  10  ::::  3839 1893
 u 1838 - p 0.1  ::    1.0  /  10  ::::  2018
 u 1839 - p 0.1  ::    1.0  /  10  ::::  648
 u 1840 - p 0.2  ::    2.0  /  10  ::::  1442 1147
 u 1841 - p 0.3  ::    3.0  /  10  ::::  3108 3784 3104
 u 1842 - p 0.1  ::    1.0  /  10  ::::  1626
 u 1843 - p 0.4  ::    4.0  /  10  ::::  14 485 703 704
 u 1844 - p 0.2  ::    2.0  /  10  ::::  1401 791
 u 1845 - p 0.1  ::    1.0  /  10  ::::  7025
 u 1846 - p 0.2  ::    2.0  /  10  ::::  807 899
 u 1847 - p 0.2  ::    2.0  /  10  ::::  639 4179
 u 1848 - p 0.1  ::    1.0  /  10  ::::  13712
 u 1849 - p 0.0  ::    0.0  /  10  :::: 
 u 1850 - p 0.3  ::    3.0  /  10  ::::  3088 10632 11246
 u 1851 - p 0.2  ::    2.0  /  10  ::::  921 2390
 u 1852 - p 0.2  ::    2.0  /  10  ::::  1930 2103
 u 1853 - p 0.5  ::    5.0  /  10  ::::  293 109 453 135 448
 u 1854 - p 0.2  ::    2.0  /  10  ::::  701 1454
 u 1855 - p 0.1  ::    1.0  /  10  ::::  2044
 u 1856 - p 0.3  ::    3.0  /  10  ::::  2944 5346 1240
 u 1857 - p 0.3  ::    3.0  /  10  ::::  1009 1203 1665
 u 1858 - p 0.2  ::    2.0  /  10  ::::  2583 7775
 u 1859 - p 0.5  ::    5.0  /  10  ::::  14 39 27 477 1557
 u 1860 - p 0.2  ::    2.0  /  10  ::::  3660 3569
 u 1861 - p 0.0  ::    0.0  /  10  :::: 
 u 1862 - p 0.1  ::    1.0  /  10  ::::  1345
 u 1863 - p 0.2  ::    2.0  /  10  ::::  1919 1918
 u 1864 - p 0.2  ::    2.0  /  10  ::::  4349 478
 u 1865 - p 0.4  ::    4.0  /  10  ::::  466 2193 36 3806
 u 1866 - p 0.1  ::    1.0  /  10  ::::  3319
 u 1867 - p 0.2  ::    2.0  /  10  ::::  9271 9362
 u 1868 - p 0.1  ::    1.0  /  10  ::::  520
 u 1869 - p 0.0  ::    0.0  /  10  :::: 
 u 1870 - p 0.3  ::    3.0  /  10  ::::  7149 1508 7493
 u 1871 - p 0.2  ::    2.0  /  10  ::::  2695 2562
 u 1872 - p 0.3  ::    3.0  /  10  ::::  3582 2235 4479
 u 1873 - p 0.0  ::    0.0  /  10  :::: 
 u 1874 - p 0.2  ::    2.0  /  10  ::::  8134 5598
 u 1875 - p 0.5  ::    5.0  /  10  ::::  2388 1009 1209 1196 1180
 u 1876 - p 0.1  ::    1.0  /  10  ::::  2167
 u 1877 - p 0.2  ::    2.0  /  10  ::::  521 3414
 u 1878 - p 0.0  ::    0.0  /  10  :::: 
 u 1879 - p 0.4  ::    4.0  /  10  ::::  1763 2103 888 1338
 u 1880 - p 0.1  ::    1.0  /  10  ::::  1665
 u 1881 - p 0.1  ::    1.0  /  10  ::::  9491
 u 1882 - p 0.1  ::    1.0  /  10  ::::  281
 u 1883 - p 0.2  ::    2.0  /  10  ::::  921 1009
 u 1884 - p 0.3  ::    3.0  /  10  ::::  746 837 917
 u 1885 - p 0.2  ::    2.0  /  10  ::::  247 245
 u 1886 - p 0.2  ::    2.0  /  10  ::::  4179 13247
 u 1887 - p 0.1  ::    1.0  /  10  ::::  132
 u 1888 - p 0.2  ::    2.0  /  10  ::::  7922 5034
 u 1889 - p 0.0  ::    0.0  /  10  :::: 
 u 1890 - p 0.1  ::    1.0  /  10  ::::  3591
 u 1891 - p 0.2  ::    2.0  /  10  ::::  1648 1266
 u 1892 - p 0.2  ::    2.0  /  10  ::::  7545 69
 u 1893 - p 0.2  ::    2.0  /  10  ::::  838 828
 u 1894 - p 0.2  ::    2.0  /  10  ::::  1673 2944
 u 1895 - p 0.0  ::    0.0  /  10  :::: 
 u 1896 - p 0.3  ::    3.0  /  10  ::::  4179 10681 9026
