0:1626 3381 1005 9442 6041 11300 1634 1629 20 1538
0:14607 15358 15324 12692 4179 15839 14502 12859 11839 16045
2:485 27 1200 14 3125 8303 4533 703 477 6495
1:888 1454 701 1948 10921 3866 1930 7142 4247 1919
3:3591 1240 5346 1673 4805 3191 5944 3018 2944 4620
2:2462 2794 3175 2489 2788 226 2637 3981 2759 243
1:888 1919 814 430 2914 2087 3830 1041 1403 277
1:3839 5588 490 291 7787 12484 2723 3050 1865 9579
0:16045 14607 3981 7545 4179 9103 14 380 11567 5034
0:4649 1313 761 1270 7257 1335 7905 1301 6661 1307
0:1005 1626 5161 3381 1565 5879 1544 1700 1629 2583
0:3802 13410 14716 13109 14502 14276 14720 13475 13043 13320
1:1192 2240 1203 4020 5267 2216 1181 2979 17 1104
1:10605 9966 9103 7545 14177 9164 6541 12842 3981 7922
1:3660 4780 3569 6393 135 240 2445 2770 450 2451
1:5966 11812 5855 12548 13534 442 10657 4318 5336 2261
0:14288 1538 16084 50 3440 11138 6432 1657 13568 1584
0:1208 294 8712 1175 1665 2211 5711 9392 328 1009
0:13863 16658 16492 15197 16156 15609 16423 16682 15179 16714
1:16959 16078 16435 16072 12115 15943 13475 16666 8797 8404
0:42 107 43 8906 6850 1568 15856 6134 1631 5570
2:3569 4780 135 3660 1456 6393 2445 2770 240 4777
1:14502 14716 13911 13863 14715 11571 14276 14635 13862 15263
0:2240 1203 1192 845 921 1181 944 1442 1773 4689
0:14177 9103 3981 11328 13515 10605 7545 9966 8504 8158
0:16045 16493 16318 16475 15815 16386 16896 1704 12790 8272
1:28 27 703 8303 1200 13561 485 477 14 746
1:1891 2390 1677 247 1122 1209 1665 4689 1012 2388
2:63 62 5598 8134 6721 169 14608 9713 1499 2002
0:888 180 3726 230 1763 2159 504 5772 1930 1888
2:1763 230 504 1888 3726 180 378 176 1987 5772
2:10614 1538 12526 2998 4291 7267 11995 10316 11236 15324
1:701 3726 1137 2159 2164 1090 1930 1948 888 4743
2:16045 16493 16318 16386 16155 16706 16601 16749 16716 15878
1:7192 5570 15323 16045 6677 13308 4695 9109 1324 11138
0:1203 1192 2240 4820 1179 9392 1104 1439 1700 2226
3:2594 807 655 12330 534 281 628 5363 648 2446
0:13773 13781 13712 13770 13787 13786 13630 13753 10539 13748
2:11567 380 1200 28 10944 14 15783 27 12390 6495
1:8159 6304 12637 6582 9433 9432 5252 1648 9417 3393
0:16601 16497 16386 16487 16558 16687 16526 14703 12880 16744
1:16045 14607 4179 16318 15815 15878 15358 16706 15354 7025
2:447 882 3113 2715 44 1995 7672 2389 2472 2956
2:1948 1919 888 10921 1454 701 3866 4257 4262 1929
1:3981 7545 6347 2350 615 5034 10983 9164 8158 8504
0:5690 2715 1922 1995 4080 1395 4808 2920 1880 2711
0:243 239 3638 148 525 2788 2793 251 4467 3502
0:1891 247 1009 1181 1122 1565 2390 4689 2166 1203
1:9392 2240 1203 1665 520 4112 944 2500 1878 2928
0:11515 13911 13568 418 11571 3440 205 3804 6304 3812
0:5108 1005 1199 9914 2710 845 3381 3804 7049 36
1:16045 6721 14608 63 2002 13609 16706 1977 6838 2620
2:1395 9597 1922 1401 13576 2355 2448 69 6370 2030
1:1090 1181 2164 1944 294 1900 1974 2211 1175 1009
1:7672 2715 2472 1995 2350 1928 11100 3236 2389 2480
0:2240 1203 1177 4820 9392 1192 1974 2227 2211 1009
0:16045 14607 10362 13462 1052 11151 14427 14873 4179 16267
1:2691 3293 926 1090 1370 546 5088 10444 3328 1839
0:1110 7790 3064 652 7192 5994 1998 5836 3057 10907
1:1200 28 14 477 485 6495 380 484 27 11567
1:628 807 12330 9790 2446 5298 648 13059 6437 2865
1:13863 15041 15983 16105 15926 16037 16658 14715 11577 14935
0:16045 4179 4689 11138 14607 247 4069 9210 3582 15324
0:2240 13247 6677 13912 3292 7790 3291 9624 3100 15073
0:230 176 504 1987 180 378 1888 5772 505 1763
0:1395 1767 1922 335 16045 888 1477 1909 5690 1264
0:954 2589 971 4663 2593 5400 972 2902 953 969
0:4689 1192 16045 1665 1009 17 247 1203 226 2166
0:504 3726 1763 176 1987 546 1888 180 293 888
1:5711 1208 8712 1213 3775 2221 2235 977 2351 1665
1:477 1200 27 11567 380 28 15 6495 485 14
1:1673 4518 2944 5346 684 3591 767 11138 1240 247
1:1477 888 701 1948 1041 3885 1926 8800 1919 1767
1:9966 9103 9164 7545 3981 10605 6541 8158 7922 11328
0:1477 8800 1767 3885 888 2126 3981 1181 701 6398
1:16045 15815 15856 15382 16318 4179 15324 16043 10316 15677
0:1747 4441 3133 2445 4442 4080 2985 10540 7898 7786
2:4649 761 1313 1270 7257 1301 1335 7905 6661 1318
0:28 477 1200 14 485 15 380 11567 2 27
3:1200 14 28 477 485 2 380 15 6495 23
0:1137 4743 2164 4349 701 5307 2159 4676 1763 478
1:1199 3804 2710 2657 845 3440 3381 3812 767 9914
0:13912 13247 14035 10907 15073 10848 8464 10524 2465 4604
1:504 378 230 1888 176 1987 180 505 147 6286
3:6582 8159 5252 9432 9433 12637 9417 3393 6304 12242
1:27 14 28 400 628 485 1794 4285 8756 1142
1:1704 767 1631 6104 1538 12790 250 1673 47 4520
0:6721 4503 2815 2620 14608 63 14585 11264 15066 6720
0:11571 7156 12224 8247 13322 10550 10530 11249 15237 4970
1:14 655 3638 400 226 281 1200 477 28 2798
0:10469 205 50 6304 11264 7917 11126 13476 10275 1632
0:13944 12587 13587 10289 13933 250 14011 13277 15352 12754
0:2472 2715 2712 4808 369 1117 447 4080 882 4045
1:731 668 571 7790 2515 11514 9624 6297 1408 667
1:3981 2489 9966 10605 9103 7545 1090 6541 5034 9164
0:135 5854 1903 3133 1747 8861 4441 7786 746 6127
1:3981 11887 12571 10352 7262 483 9457 10049 615 9671
1:16045 4179 14607 1192 15358 845 11567 15323 1203 1199
0:3591 5346 1240 3404 445 4620 441 8467 3018 5944
0:1759 1147 914 1772 1903 2263 1149 1152 1442 3292
1:1113 1944 1114 3319 1009 5243 1459 1203 4229 7883
0:1313 4649 761 1335 1270 7257 7905 1301 1307 5492
2:888 1948 1919 2216 1454 1918 16045 701 1477 10921
0:1764 914 5690 2653 2715 5002 2711 1903 3699 4808
2:709 755 5120 5937 3472 3981 335 1117 6347 1046
1:5752 2167 1203 2178 1439 5873 989 4069 3066 716
0:14607 4179 16045 12244 15113 15358 15223 15787 15098 15878
0:1538 767 7049 2710 3601 2418 3804 3812 14758 2583
1:2240 2235 9392 1203 4069 3582 1665 6218 988 944
2:1395 1922 9597 561 335 5265 3981 1764 10605 5690
0:3839 5588 490 1350 709 291 12484 6110 1100 3050
0:247 2462 5620 226 5629 27 5635 453 5631 5621
2:14607 16045 4179 12244 7025 15358 15113 15787 14116 15878
2:5034 8158 3981 7545 615 8160 9103 7922 9164 9966
0:971 5400 972 954 4663 7001 969 4081 3752 4001
0:11571 6304 205 8776 418 11515 11583 1648 11577 1619
0:6572 5977 4620 13055 5919 6848 3846 446 4018 16550
1:2715 2711 1471 5738 3236 2472 2920 5262 1485 1995
0:4516 7169 7810 9701 14835 9910 11073 8413 5963 9491
2:568 1408 6653 2515 294 1384 584 668 8437 6301
0:4604 8635 8464 10848 2465 13912 10907 6952 8642 13247
0:1891 1009 1898 1122 944 1203 2390 1209 4689 1677
1:2715 1995 4080 2480 1880 7672 3236 3632 1395 2742
1:921 453 2216 521 3414 1345 6231 1350 5267 3808
2:1200 14 477 6495 15 28 23 2 27 485
0:5570 7192 4695 6677 644 7790 13308 3064 1062 8073
1:477 5088 3293 1090 2691 546 28 1755 2901 14
0:13958 12997 11138 12494 15354 16318 4179 2944 15430 16278
1:1937 888 701 5772 1916 3033 5298 534 871 1763
0:755 709 4498 11236 8721 1365 1117 14607 1350 12526
1:11138 13958 14703 672 6259 7647 845 12244 4179 14607
0:2489 2389 2462 239 3981 525 2254 6484 243 10267
0:2462 226 243 335 3981 2759 68 2769 2489 3176
2:10316 7267 2998 12526 11995 10614 11236 12736 4291 9580
0:2715 4808 1764 1401 1928 3236 2472 2712 2920 2711
3:2715 2711 1471 5738 3236 2920 1995 2472 5262 1485
0:921 3050 1181 3414 6613 1090 521 3808 4689 6075
0:7672 1928 1395 2715 4808 4080 2712 1995 1922 1764
0:16045 15323 13609 8906 6850 1712 5570 6721 14608 1500
0:888 1192 1477 1937 701 1763 3726 2164 1944 1930
0:11138 672 13958 7647 845 6259 14703 4310 3264 12244
0:3802 1005 767 2710 1544 1673 684 5108 2196 845
1:14607 16045 11567 1200 4179 4516 7810 15711 16341 12390
0:16045 14276 15197 13410 15531 767 13043 13911 12765 15263
1:914 6430 3292 4050 5690 2034 1767 5152 1442 5104
0:16386 16907 16492 16714 16822 16855 16851 16807 16819 16037
1:1538 777 47 2628 1810 16386 6432 1568 204 1562
1:655 2087 281 283 2798 814 430 4687 286 1983
2:3981 7545 746 12453 14 917 5034 6541 10043 27
2:5855 11812 10217 11211 5966 7326 13553 4318 12548 6179
0:11571 15041 15402 10349 11577 13389 13450 15237 14945 16105
1:16105 15041 15983 16084 11571 11577 16037 13863 14715 13262
1:1557 47 1584 3 1640 7358 1588 1568 1563 6432
1:7169 4516 7810 14835 11073 9910 8413 9491 7542 10671
3:4069 2167 5752 2178 6424 1439 5873 1483 3762 3582
1:1199 1891 2388 1203 1009 2390 845 1005 1565 12082
0:1203 1665 4689 1181 2390 921 944 2323 9392 521
0:9966 9103 9164 3981 7922 7545 10605 8853 11328 5034
0:13410 14276 15531 13863 15484 15197 14988 12115 15309 15890
2:767 1538 3097 1673 2710 1626 3601 4527 495 8336
0:12805 10340 15351 978 11309 12620 15355 8467 12406 11824
2:921 453 3414 2216 1345 521 6231 1350 5267 6613
1:8635 1508 4604 7149 12040 7881 4138 1517 10225 8643
1:888 1948 1477 701 1181 1122 1919 921 1937 1454
0:447 882 2715 3113 1995 44 7672 2389 1880 2472
0:4069 1439 3582 4479 988 6218 6424 2235 9210 9768
0:47 5161 11264 14502 14721 16045 15 15343 1555 16386
1:582 2594 2888 4081 972 2887 2869 3543 397 4137
0:1090 1755 3293 294 888 655 1175 861 2901 506
0:3839 6359 9579 12484 5588 490 15422 4384 1798 16319
0:14607 12244 5267 16045 10214 8531 1225 2216 14116 4795
0:655 400 281 14 1357 2798 3638 1200 28 4572
0:7790 6677 7192 11588 4695 13308 10907 3064 15073 15423
1:418 1673 5608 11571 767 684 5486 5252 1648 2364
1:5752 1439 2167 4069 2178 5873 6424 3582 11625 3762
0:16706 16045 14608 15792 63 15550 16882 15354 11264 5598
1:3591 5346 445 1240 4620 3018 441 8467 5919 12805
0:15 13409 16410 15352 47 15815 3204 1538 1005 6432
0:7169 4516 7810 14835 11073 9910 8413 9491 7542 10671
1:2914 1395 791 3951 1049 9977 888 8360 2509 3830
0:5108 9914 3804 1199 2710 1005 2418 845 3440 2583
1:1090 3726 1937 1763 888 2164 504 1137 180 176
1:1203 1213 2221 7915 2240 5959 436 921 2351 9392
1:8224 2448 1181 9597 1009 9392 69 13576 1203 2240
3:477 47 14 15 28 39 485 4547 27 43
0:12244 10944 4179 917 7025 15878 14607 12571 11706 10681
0:1213 2221 921 5267 453 10555 521 5959 1027 6167
0:3591 5346 1240 8467 8184 5944 1673 12805 4805 3018
0:655 807 12330 283 281 2798 284 648 814 899
0:1767 921 6613 453 9343 7466 7517 3414 1442 7731
3:1090 546 2164 1137 3293 1755 1937 642 1900 3726
0:107 42 8906 6850 43 2048 3170 5815 1631 9078
0:10907 13247 2465 731 668 10524 8464 6662 5836 7790
0:1213 921 1345 436 6075 3050 3972 3839 10555 8094
1:453 3808 2216 3414 921 17 1345 521 2230 1213
1:107 15324 15856 1538 42 5815 10011 13077 14504 6134
1:1110 294 668 9624 6297 731 8878 3064 7790 6662
0:477 39 8879 47 4965 1645 0 205 15 813
0:1590 42 10608 14721 1568 1500 14732 15856 107 14608
0:755 8721 2216 17 709 549 335 1937 1090 888
0:5161 9241 12379 14365 1538 10723 14353 12422 12459 14758
1:16045 27 13055 446 6572 4620 5977 16550 15815 5919
1:2765 1755 4772 7547 2281 2386 2385 905 1772 4136
4:954 2589 969 953 972 4663 971 2593 2902 4913
1:2227 845 2944 2240 1669 684 5312 2229 5248 672
1:1113 1944 3319 1114 5243 4229 1459 1009 108 1090
1:14607 1225 12244 6794 5937 10214 11216 14116 6964 4795
1:9392 4689 1665 1122 2166 1891 5267 16045 1181 2462
1:7192 6677 4695 644 5570 1324 3064 645 6242 1060
0:2240 1203 9392 4112 3292 1110 1974 8728 3102 1062
3:16045 13863 14715 15197 14988 15531 16318 16156 14502 14607
2:447 882 44 3113 76 2389 881 369 12055 12571
1:4620 1944 3591 5919 7836 5977 6848 6572 13055 1712
1:2087 2446 1403 15097 807 6437 14943 5039 4687 4212
1:15073 4695 11588 5570 13912 14035 9353 13308 8649 7790
1:1009 2240 1203 2221 1177 1974 9392 1219 28 7818
1:3981 12571 11887 14808 2389 7545 11158 11939 14236 15085
2:767 1673 11571 4179 684 3591 36 4329 2710 250
0:746 3185 2411 1903 2000 843 2681 7786 1476 3133
1:2472 2715 2712 4808 1117 2480 4080 4045 447 3236
1:14607 6294 3981 12244 11216 9103 15113 9026 335 16353
0:247 1122 249 3372 1181 1565 6352 1891 6494 1012
1:1115 2292 10978 4369 11286 7903 353 8546 7646 8101
0:1090 755 888 709 1456 1181 220 549 1398 1350
0:16045 14607 14608 11264 15323 15354 16706 15324 28 12891
2:2914 2445 10605 13576 1395 2768 5001 9597 11921 6393
0:15983 16105 16018 16084 16524 15890 16156 16959 13863 16154
1:6294 14607 10983 8853 11216 7545 9103 11091 369 10681
0:5855 6294 10983 1117 3981 755 10735 8721 7763 5034
2:1928 4808 2472 7672 5966 2261 1476 4983 2712 1117
0:8635 716 5753 5752 4640 7149 2167 989 1508 7500
2:5620 5621 5629 5631 5635 5070 5617 5619 5624 5633
2:9966 3981 9103 7922 10605 9164 7545 11328 8158 5034
0:1767 3292 1192 7206 845 9342 4978 1770 1442 6653
0:755 549 709 5855 888 1117 1350 4498 335 8721
1:3839 6359 9579 5588 4384 12484 493 10364 1538 1865
1:888 10233 1461 4484 11606 3885 6326 701 8361 12045
1:12571 11887 7672 2389 746 2472 14607 447 369 12689
0:1767 1175 3292 1755 4772 294 3768 6653 1408 2044
0:3802 4329 13911 12115 13410 14276 14635 767 13043 15531
0:6091 2216 142 8955 5267 4854 5211 4070 3914 641
1:1009 1203 1181 2211 1090 1208 2240 1209 9392 1900
1:28 27 1200 8303 477 703 13561 485 14 746
1:13912 10907 13247 10848 8464 10524 15073 14035 4604 2465
0:5855 755 12312 10555 11783 8721 4344 10351 7326 10543
0:2240 1203 1110 9392 3100 1062 4112 271 3734 3064
0:3591 4620 5919 6848 5977 6572 5346 13055 6416 1240
2:11812 13534 5966 12548 4318 13553 442 5336 9967 11232
2:11571 15253 16105 11577 12634 14788 3779 13262 13983 10558
3:655 2798 281 814 430 267 4572 283 1372 6971
0:247 1203 4689 2166 1009 1181 1891 845 1199 13912
1:2350 120 369 3981 447 5937 1225 483 195 443
0:4689 1181 247 220 1180 1891 1203 1090 1009 1122
0:426 7112 1755 1090 8028 3227 1722 1767 1401 7722
0:27 16045 15815 6572 5977 16550 13055 4620 16320 446
1:477 1903 746 1115 14 917 226 28 1200 380
0:4808 5690 1764 1395 2920 1401 2711 2712 7672 2715
2:14276 15197 13410 15531 13043 15263 12765 13863 15184 15609
0:1115 2691 838 740 830 2686 1903 10409 758 833
0:28 3981 14 477 27 5034 6541 483 746 917
0:14607 4179 15358 15324 12692 16045 15839 12859 14502 14933
0:14 10944 27 28 12453 477 10043 4285 380 11567
0:2691 1115 740 477 6809 3844 838 2822 6802 6014
0:5123 6653 568 13247 1408 2515 6301 563 595 1384
1:2472 7672 2715 11100 1928 1395 1995 4130 1117 3981
0:767 1673 684 250 3088 1737 13130 16475 2944 2364
0:655 2798 807 281 400 283 294 12330 666 2333
1:2446 6437 807 628 10342 5456 3045 3611 5113 5298
3:12526 1538 493 6110 9579 3097 6359 12484 490 3839
0:755 628 1090 2216 1117 5267 4450 1350 1230 549
1:1200 14 28 477 380 27 11567 485 1353 6495
0:6091 142 5584 8955 4327 4854 5211 641 11954 8818
2:1203 2240 921 1213 1192 436 2221 1181 2227 8012
0:2472 1928 7672 11100 1117 2715 880 3981 4045 2350
0:1345 3050 1350 3839 490 5588 1538 1100 2728 2998
0:3981 2489 3175 6541 5034 2788 6537 17 2794 226
0:5267 3445 2215 861 4832 6979 2461 6364 4397 11828
1:4069 988 6218 4479 3582 9210 6424 9768 10183 5873
0:1090 546 3293 1114 3319 642 1755 1113 5372 5088
0:1891 4689 1122 1009 1677 1012 2390 9133 1665 2388
1:504 1987 230 378 176 1888 505 180 5772 3115
0:3591 4620 1944 445 5919 5346 5312 4805 1240 5977
0:13912 15073 13247 14035 12040 8464 8635 4604 3292 10848
0:2462 3175 226 2794 17 2788 247 16 4774 6537
2:14276 15531 15197 13410 13863 15184 15263 15309 15484 13043
0:3569 450 2451 3660 4780 240 1038 135 6393 2770
0:15197 13410 14276 15531 13911 13863 15263 13043 14715 15309
2:971 5400 954 950 2589 972 4663 7001 2902 7356
0:1395 9597 1922 5690 426 2914 5265 1764 1401 10985
1:7200 3760 3292 4197 905 5152 12343 14 2240 6514
0:16045 1477 4179 701 888 1767 3885 3981 8800 1948
1:3591 1673 2944 5346 4805 1240 684 5944 767 5489
0:8464 10907 6653 11310 2465 13247 563 3100 8437 9616
0:4069 3582 988 6218 6424 1439 5873 2235 9768 4479
0:701 3885 1948 1461 1477 2930 1460 7300 3960 8800
0:6359 9579 15324 12526 15422 16242 10614 14938 16495 16319
1:3981 11887 12571 10352 7262 9457 615 10049 483 9671
0:247 1009 9953 8791 4689 2221 2235 1181 8326 13561
0:1005 1538 1634 6432 1626 2583 4586 7049 3601 805
1:921 1203 2240 4689 845 1181 220 2390 1192 453
1:4808 2712 1764 5002 7416 5077 914 5391 1903 1451
0:8635 13912 13247 4604 14035 15073 3292 6952 12040 8464
1:1673 3591 684 4471 767 2944 4518 845 3873 4199
0:1673 3591 2944 684 5346 5944 767 3191 5489 5608
1:1555 11300 9442 1634 9559 8776 3381 2240 554 1199
0:3981 11887 12571 10352 9457 7262 483 10049 9671 13103
1:2235 977 4069 3775 3582 3495 1937 247 2167 6424
0:13912 10524 13247 4179 8464 2465 10907 3292 4112 668
3:11571 11577 10897 10558 3779 11197 11701 8776 12634 11583
2:445 4620 3591 5919 446 5977 16045 5346 4968 6063
0:247 5267 628 2462 1181 3981 4689 921 226 2216
4:4179 14607 16045 15358 12244 7025 15878 15324 14116 11331
2:14 28 400 485 1200 27 23 703 1353 15
1:148 1142 251 2389 243 1419 2378 2391 239 2260
0:5108 11538 6360 8404 5121 9334 7957 3273 3358 1190
1:63 62 6721 169 6850 1500 276 2620 42 2002
2:2914 2445 5001 13576 450 791 2768 1395 9631 2770
0:3244 6497 4369 2393 11286 8771 2695 13278 10978 2565
0:5966 5855 10657 6294 11812 9026 1117 4318 5336 13534
0:628 1944 888 1785 5772 16045 8177 180 10454 4620
1:16045 4179 1455 6306 15323 15324 1700 6721 6720 7248
1:445 446 4620 5919 6755 8884 6474 3591 5977 4968
0:9966 3981 7545 1264 9103 5034 10605 7922 9164 6541
0:921 5267 628 521 453 247 2216 4689 249 2549
0:17 226 16 4795 483 3783 4845 4794 4279 4334
1:7672 843 746 1903 2472 11100 2000 226 447 838
0:1767 226 5966 2044 3100 4978 10027 5152 4864 5104
0:11138 14074 11694 15324 9713 6273 13437 15550 14075 15579
0:13410 15531 11571 14715 15197 14276 13911 12115 14988 13863
1:3569 450 2451 3660 4780 2445 2914 240 6393 2770
1:13247 13912 8464 2465 10524 10907 6653 668 4604 3292
0:1673 767 684 250 1203 5608 418 1700 2364 5467
0:4693 6204 5164 10349 8337 7702 4155 4024 5081 2657
0:701 3885 2930 1461 1948 1477 7300 8800 1926 1919
1:1203 9392 666 1891 2240 1090 1219 1009 1181 2235
2:2000 2691 838 746 2681 1115 5854 8076 816 3185
0:14177 10605 3981 5267 2794 11328 13515 8504 2489 12563
1:1767 226 5966 3100 10027 4978 2044 4864 436 7624
0:3175 2794 2462 2788 2489 4774 628 11203 243 3178
1:1203 2240 828 837 1009 2227 845 922 1204 1196
0:6116 12805 6848 1944 5510 4034 11740 12692 3846 12620
0:2914 2445 5001 450 2768 13576 1395 791 9631 2770
0:1200 14 27 28 477 11567 6495 485 8303 703
0:47 6304 11264 205 1632 50 2628 1568 16386 1810
0:16045 4179 12805 14608 13259 14607 15351 3591 8467 6273
2:2240 1192 1937 1104 16045 1700 1944 888 1974 1203
2:4689 5267 16045 7545 17 3981 247 16 2216 226
1:8635 13912 4604 12040 1508 14035 7149 7881 4112 8643
1:3981 5034 226 6541 8160 17 483 7545 453 8158
2:1203 2240 2227 828 837 2229 845 1186 2224 1204
0:445 1944 1700 446 9133 247 1009 2485 4573 4620
0:845 684 5108 4179 1190 1669 672 1199 7031 5248
2:628 807 9790 12330 655 13059 2446 5298 3781 2865
0:7672 1995 1903 3236 2715 1910 13194 2291 4080 1880
0:14276 13911 13863 13043 14502 14635 15263 15197 13862 15531
0:5855 13534 11812 12469 7763 10657 5966 12548 10983 11211
0:1891 1203 1009 2390 9392 2240 1677 4112 4179 1665
0:1142 483 27 239 3638 148 1794 251 2467 481
0:15 477 485 1200 47 15256 6495 1955 14 13561
0:4179 14607 1747 15098 5854 12244 1430 10098 746 15135
0:247 1891 1181 1665 1009 4689 2166 14 14607 10363
0:3591 445 446 4620 247 5919 2677 6474 6063 6755
0:16045 16492 13863 16156 16037 16658 16714 16807 16423 16084
1:5267 2215 861 3445 4832 6979 2461 6364 6956 4397
1:226 17 16 2216 477 2038 14 5267 380 3808
0:11571 7156 5913 12224 11249 6303 10349 205 1648 8399
1:3293 546 1090 1919 642 2691 1755 1834 2901 1114
2:28 14 400 485 1048 1400 1200 226 27 23
0:11138 4693 6432 6968 50 907 4518 10204 7629 4471
0:5267 2215 3445 861 4832 6979 2461 6364 3082 4397
1:1090 1755 1767 1181 4689 715 1149 426 6430 7112
0:1673 767 684 3591 4303 5346 250 4329 2944 5944
1:11571 767 3629 418 684 935 1673 1266 7778 6789
1:12571 7672 11887 2715 2472 447 746 1995 882 4808
1:4179 5034 7545 6541 7922 3981 14607 12343 453 2350
1:971 5400 950 954 2589 972 7001 4663 7350 5739
0:1192 1203 837 2240 828 922 1402 8415 845 2229
1:7200 1755 6430 1767 2034 5152 2240 1677 1665 4050
1:16045 13912 1110 3292 4179 14035 15073 5836 15815 4112
0:2240 1203 3292 4112 9392 3291 3100 1110 1062 8728
2:1747 1903 1910 4080 3612 2454 2742 10202 6258 3133
1:27 28 485 477 1200 14 703 1357 11567 4068
0:4808 1764 7416 5002 1903 2712 6430 914 2041 1401
0:2216 453 921 4020 17 3414 3808 5267 226 7466
0:7810 4516 7169 14835 11073 9910 8413 9491 10694 7542
0:3839 5588 490 7787 2723 12484 1865 1345 291 9579
0:655 28 2798 1200 281 283 14 400 1357 1372
0:504 378 230 1888 1987 176 180 147 1763 505
2:2489 243 239 2462 2794 525 2788 3175 3176 3435
1:453 226 921 16 28 1192 14 27 7466 3414
0:828 1203 922 837 845 2227 6101 2229 2224 1204
0:561 9654 2711 426 2292 8028 2920 5807 8459 3981
1:107 43 11072 2024 8879 10502 10066 1704 10011 0
0:2235 1208 1665 988 3775 977 944 9392 5711 4069
2:4069 988 6218 3582 9210 9764 9472 9768 9794 2235
2:12571 10043 11887 746 483 12453 6188 27 917 14
1:767 4693 684 1673 2300 4155 7702 1551 7076 4839
1:2240 1192 277 5451 814 954 969 450 4137 2589
0:12805 3591 8467 4620 441 5977 6848 5346 10340 5919
0:15267 16318 15815 16868 16896 16803 15352 15856 16268 16240
2:9966 9164 9103 7545 3981 8158 5034 8504 10605 7922
0:1590 4269 5259 205 1500 42 6421 6850 62 169
0:7200 3760 4264 905 4298 1759 2034 4673 9727 3727
0:504 230 378 176 1888 1987 180 505 147 172
1:814 2798 430 655 3638 281 1372 267 888 4577
0:1137 701 4743 1454 2159 1948 4676 2164 888 1930
2:2589 954 281 953 971 2798 2593 7356 972 2902
2:2691 1115 1152 3407 1147 2263 7038 5104 2871 6799
0:483 28 477 380 15 11567 5 226 52 400
2:1538 767 1673 1005 2710 1199 845 3804 1704 2583
1:4069 6424 5752 2167 6218 2178 5873 1439 1483 3582
3:888 1454 1929 701 10921 2434 1456 211 3866 1948
1:16045 15324 14607 15815 15358 16706 15856 15878 15323 15983
0:14607 12571 16045 6294 10681 9026 11939 13103 14808 11887
5:4069 6424 988 3582 1439 6218 9210 5873 9768 5752
1:2087 226 655 2798 17 3638 281 15097 2785 4687
0:2872 549 11350 9660 4449 2759 776 755 1398 12203
1:4689 1181 2240 1665 1090 1203 426 1213 9392 220
0:971 5400 950 954 2589 7001 972 4663 7350 5739
1:14 15073 1200 28 14035 13912 3292 10546 6495 4112
3:921 3050 1181 6613 3414 3808 1767 453 4020 1090
2:3660 135 3569 4780 6393 450 240 2451 2914 2445
2:6495 1200 14 28 27 10944 15098 15600 13561 8303
0:43 107 1568 1631 42 1538 1557 8906 1579 47
1:2715 4080 1395 1922 7672 9597 1880 5265 12571 1995
0:3293 2691 546 2901 135 5372 4755 5088 1755 1401
0:1090 1755 1175 1009 294 1181 9392 3495 666 1900
2:9966 9103 9164 7545 3981 10605 11328 12842 8158 14177
0:2216 3414 921 755 10555 17 453 3808 5267 521
0:628 807 12330 9790 13224 13061 12573 15097 13059 3721
0:755 549 2216 8721 17 1398 709 1359 3120 2462
0:977 3775 16386 16105 16497 2500 9392 801 6266 13402
1:7192 4695 6677 1062 5570 644 937 6242 1060 1324
0:1110 7790 652 3064 271 6297 4112 9624 3291 668
0:2446 807 6437 2087 15097 628 3045 10342 5039 14943
1:6721 6850 42 63 169 4503 62 2002 276 1977
0:1203 921 436 2240 1192 1213 6231 8012 453 944
2:3981 5034 7545 8158 9164 9103 9966 615 6541 7135
0:1090 5267 2216 1350 888 709 755 4450 549 914
2:845 767 1673 1005 1704 1199 1538 3812 5161 684
0:2594 4137 582 5451 972 807 969 5400 4081 971
0:4069 988 6218 9472 9764 3582 628 10065 2235 9210
1:13247 13912 8464 2465 10524 6653 10848 10907 4604 8635
0:12571 11887 11939 3981 6294 13103 14808 15085 10697 10352
1:15197 13410 14276 15531 14607 15184 15309 16520 13109 15585
1:921 436 6231 1192 7517 7731 8012 6613 2240 1442
0:226 247 477 17 16 14 27 28 1192 1937
1:176 1987 504 230 378 1888 505 180 5772 3115
0:767 1673 3802 2364 684 5506 2365 4329 4303 5166
1:3839 5588 12484 9579 490 291 7787 10364 1865 2723
2:6667 1712 3000 11238 10927 11251 1455 11256 4076 12239
0:3981 7545 9103 14177 10605 9164 8504 9966 12563 11328
1:17 4795 16 226 483 4845 267 4279 4794 5846
0:845 837 830 828 1203 838 922 8707 834 8415
0:888 1137 701 2164 4743 1477 2159 1937 1454 1948
1:11887 6484 11158 2389 12571 10043 12689 7545 9591 2053
2:1767 1147 1755 914 1149 1090 715 3726 1759 1770
1:5855 5966 3050 2261 11812 5336 442 4444 921 10217
0:8464 10907 13247 13912 2465 10524 4604 14035 10848 12040
1:16045 4516 14607 15323 12170 15324 4179 7810 5327 11567
0:11571 845 9914 1199 9442 3381 6041 8991 9559 2710
1:7169 16045 4516 1200 1192 1944 3943 11567 6562 7415
2:971 5400 4663 972 954 7001 4001 3752 4081 2589
1:2691 1115 838 1828 2767 7205 7421 740 639 6809
1:13247 13912 6653 8635 8464 2465 6952 9317 10848 10524
1:9392 1009 1203 2240 3582 4069 1665 3775 4479 2235
0:3981 755 709 135 7545 1456 615 3120 3637 5034
1:11567 27 477 14 28 400 1192 485 1200 380
