0:1090 1181 5088 546 642 4689 294 3293 1755 1180
0:3839 1538 1890 249 1345 6359 2728 5588 1537 521
0:28 14 477 1200 27 2 15 485 1955 6495
0:3981 6541 1090 1259 5034 7922 7545 9103 8160 615
0:2355 906 1395 2445 69 2914 3981 120 2546 7545
0:1203 247 1898 977 1104 109 1009 944 1181 3775
0:13786 10539 13773 4130 13663 13778 13770 13718 13769 12830
0:230 1987 5772 504 176 888 180 1137 2159 172
0:418 11571 9432 6304 1648 47 11264 1631 10645 8381
0:1203 845 1104 1009 1974 1192 837 247 1199 4984
0:205 47 6304 1631 11264 1557 1005 418 50 11571
0:11798 10927 11250 11256 16045 2999 1712 530 6654 11271
0:3981 615 2350 5034 7545 6347 755 7135 9103 9164
0:483 369 226 3981 7672 17 2350 239 615 76
1:1673 767 250 2944 3591 684 4518 4199 10397 5467
0:2691 10071 1115 28 8931 639 14 8188 2767 1828
0:16045 1213 666 5267 521 2240 921 944 1665 3414
0:767 13410 1673 3802 4329 15184 13109 13863 14276 14502
0:14116 14607 1673 4310 767 14502 12244 2944 6359 14988
0:767 1673 10632 14782 2944 3199 13301 5098 3088 7076
0:16045 12571 11567 14607 746 917 11887 2472 11939 2389
0:16045 14607 12244 4179 6294 8531 6359 15113 10681 14476
0:888 1948 1919 701 2434 1454 211 3966 1929 1041
0:14607 12523 1761 16318 13248 15354 1190 16115 7076 3199
0:1919 888 1130 3089 2087 1090 2901 211 1456 1929
0:1203 1192 2240 2221 1104 520 921 1213 1219 2224
0:13410 13863 14276 14715 13043 13911 13109 15531 15184 14988
0:16045 5926 3739 6028 3727 3760 7200 1203 5912 1104
0:917 2715 4983 2472 3236 13194 3016 5690 3699 1928
0:16045 10362 13462 11046 14746 14747 11151 1052 14413 14803
0:3981 369 615 2350 17 6347 5034 755 7672 7545
0:2914 2445 628 1395 2768 3569 6393 5001 3660 5690
0:1673 767 1005 11571 4329 2194 1199 4303 3802 418
0:17 16 10555 10351 1345 453 1213 8490 226 5267
0:628 655 807 9790 12330 814 2798 281 3981 283
0:1987 230 504 378 172 5772 1888 509 762 505
0:14035 7436 15073 13912 4604 1508 8643 8635 8788 11221
0:1203 2240 1974 1175 1755 1104 1090 1192 1213 2226
0:845 1199 7049 1005 5161 3804 3440 2418 16045 2578
0:17 226 16045 281 655 2798 477 814 280 3638
0:7810 4516 9491 10170 8410 11248 7169 10671 10836 8413
0:7790 3291 937 7192 5570 3064 11588 6297 3818 6689
0:12082 1891 772 1005 7049 128 1565 2371 5270 5161
0:16045 917 7672 843 746 12571 2715 13194 3236 4983
0:1673 11571 1704 767 501 4520 1538 3097 2146 3601
0:755 1350 5267 1903 4808 709 3091 14607 2712 4179
0:28 14 477 746 1200 917 27 483 2 1928
0:1395 2914 9597 5690 2445 5265 1922 2355 9025 2900
0:1755 1181 9392 1665 1090 1175 7200 294 5152 1180
0:2240 1175 1203 9392 2211 1755 1974 1104 1213 1090
0:1987 1137 504 230 1937 1888 3726 1444 5772 1090
0:28 1200 477 14 27 15 2 6495 11567 485
0:1090 1937 1755 1113 2164 1152 5088 861 1259 6799
0:1673 767 250 2944 4329 1203 845 4303 5506 7147
0:888 701 1919 1948 211 1454 2434 1929 1041 10921
0:845 16045 11567 14607 746 15783 15958 2123 12390 4179
0:1673 3591 767 250 2944 4518 5944 4805 2300 1240
0:4808 7786 1380 12571 11939 2712 2985 3091 6294 6127
0:1395 1903 917 1477 4808 888 1928 2712 2482 1755
1:11264 47 15 5058 6304 2418 14 3212 1200 16388
0:6850 62 8906 1500 43 42 5259 6721 5312 8134
0:2715 3699 3016 13194 2472 5690 3236 917 1995 4983
0:1538 7142 4291 3601 42 43 209 9579 1028 5588
0:4179 15073 14035 13912 7436 1508 4604 8643 8788 12316
0:767 13863 13410 1673 13911 4329 3440 13043 3802 14276
0:477 14 15 47 28 1568 128 1200 43 205
0:628 807 2446 9790 6437 12330 534 5298 648 5175
0:6393 6294 14607 2914 10681 4179 369 14264 7672 7786
0:4649 5437 12260 6116 1797 1301 12690 1313 11571 5485
0:17 3591 1673 9133 135 226 5312 4620 4805 446
0:9234 446 5842 4622 3591 9426 5050 5804 15267 7857
0:1200 247 2944 28 14 1673 11138 27 767 477
0:13912 14035 4604 10907 7436 15073 7790 13247 6653 8464
0:1005 14 15 477 7049 47 2 12379 772 485
0:17 226 1941 2216 791 27 28 1400 16 2461
0:2691 10071 1828 8931 1115 1370 845 1761 10469 5280
0:10071 2691 5570 1761 8931 10973 12794 12523 644 5109
0:888 1948 701 1919 10921 3966 5413 211 4247 1041
0:5752 989 3582 2167 4640 3762 716 2235 11625 1483
0:10978 11285 8546 11286 13284 11549 2393 13283 13992 4369
0:4689 1665 1181 9392 1009 1891 2596 2166 944 1677
0:3591 1557 1673 6850 1631 4968 5312 15 5919 5977
0:1203 830 845 8707 829 740 837 828 1115 838
0:3591 5977 6416 4620 5919 4968 6572 4018 6063 1712
0:11264 47 50 418 1631 1648 205 6304 10608 6721
0:13786 10539 13773 4130 13663 13778 13770 13718 13769 12830
0:16045 4179 7790 14035 3064 15073 4604 13912 937 6862
0:42 47 43 8906 62 1500 1568 276 6850 6721
0:10681 369 5657 9026 4606 12244 2139 195 14607 2630
0:477 14 28 1200 11567 380 746 917 23 2
1:655 2798 281 628 814 283 807 2446 12330 6971
0:2462 2489 3175 243 2794 2788 4281 2759 2789 2848
0:2462 2489 3981 2794 17 5267 243 2216 521 3808
0:453 921 2221 5267 521 1213 3414 6231 3808 1345
0:16115 14988 62 15354 6721 16045 16231 63 13863 16084
0:13786 4130 10539 13773 13663 13778 13770 13718 12830 13769
0:2489 2462 5088 546 3089 1090 3175 3293 2759 243
0:14 1200 477 28 5259 2 1370 746 1955 6850
0:10681 9026 5657 369 12244 4606 2139 14607 195 2630
0:4069 988 3582 1483 3762 6218 2235 9794 989 4479
1:2472 12571 4367 369 2350 447 2715 4983 483 10681
0:16045 1987 230 176 5772 504 1137 1888 509 172
0:15856 14607 4179 1538 14092 15815 16318 14504 16045 47
0:4516 7810 16045 9491 8410 10170 7169 11248 10671 12464
0:5690 2715 3699 5809 5738 2711 1395 1922 5807 3016
0:888 1919 1948 701 211 1929 2434 1454 10921 1041
0:845 1203 1115 837 1161 1199 2691 830 8707 829
0:11571 418 1648 15041 1673 11701 14657 9432 13911 5503
0:16045 2240 14 2211 1370 477 1192 1937 1113 1203
0:4069 6218 2235 988 9210 10065 9472 1665 4479 1208
0:1987 230 504 5772 172 509 176 1888 378 505
0:1203 2240 2221 921 1213 2224 453 6314 2227 1090
0:755 791 13218 1479 1400 2216 369 709 10681 9026
0:2445 2914 3660 5282 8952 6393 4780 2768 240 9977
0:2691 1370 10071 1115 1828 5259 6014 5088 10444 8931
0:3291 13442 4690 10944 11567 11045 12390 5570 10907 13912
0:1200 767 14 477 1673 4520 28 23 2944 2
0:6359 10071 2691 13883 14607 16045 4179 1115 16318 5280
0:767 1673 672 2944 684 7076 4839 16318 12523 4310
0:47 1631 1673 50 250 5487 14 1555 11264 5161
0:1673 3591 5944 767 4805 2944 1240 3191 501 4518
0:14715 13410 13863 15531 14502 14276 14782 13911 15309 15263
0:14782 767 10632 3088 16475 13301 5098 15865 13078 6521
0:1090 1937 9133 3981 17 7170 4689 755 5034 861
0:14 477 1200 28 2 15 1955 6495 746 1152
0:7049 1005 2418 3804 3601 2146 1538 4520 2583 501
0:1192 1104 1974 2240 1203 1194 1665 944 2211 1766
1:3981 211 400 1919 888 1456 430 16045 1130 2798
0:740 746 830 1115 2691 838 8707 10409 829 14221
0:16 17 226 28 11567 7763 5966 2261 10351 477
0:1104 2596 1974 1192 920 4931 1203 6377 7316 1181
0:921 1213 521 3839 1203 2008 6231 2221 453 2404
0:2489 2462 3981 7545 9103 11205 14177 243 2794 10605
0:655 2798 281 814 3638 283 6971 430 267 4572
0:418 11571 12082 9432 8247 1648 772 3629 6509 1005
0:2798 281 655 6971 814 430 283 4572 267 3638
0:1090 220 6653 1203 1181 4689 760 740 758 1184
0:1213 453 3414 1345 10555 10351 17 521 16 921
0:2240 1213 1198 2231 3100 1175 1062 7192 944 1408
0:13786 4130 10539 13773 13663 13778 13770 13718 12830 13769
0:27 239 483 28 2462 477 226 2489 525 16
0:2393 2558 15025 4174 1115 10978 13783 6497 845 2559
0:3981 9103 7545 5034 615 7922 9966 9164 8158 8504
0:4069 2240 988 4479 2235 3582 6218 4326 9794 9210
0:888 1919 701 1948 2434 211 1929 2087 1454 1041
0:11571 418 9432 1648 12637 8247 3629 12242 6789 10645
0:888 1590 5259 1700 8906 1931 9218 1090 107 926
0:4649 1313 5485 1301 5510 1335 761 1308 1270 7257
0:1987 230 504 5772 509 172 378 176 1888 1444
0:17 755 2216 226 453 709 5267 3414 3981 3808
0:628 1987 5772 5175 504 230 807 9790 3033 176
0:7049 14758 1005 16045 5161 3804 2418 5270 6041 13257
0:4808 12571 2712 2715 2653 1928 1903 5690 7786 2920
0:1919 888 7142 1948 701 4247 1041 4258 1787 10921
0:13912 4604 15073 14035 7436 11221 1508 13247 10000 12626
0:755 3981 709 7170 9103 1398 8721 549 3120 7545
0:701 888 2159 1137 4349 4743 1948 6953 1141 1916
0:12571 10681 5120 9026 369 6294 917 2472 226 7672
1:17 2216 453 226 5267 906 3808 5211 6091 3414
0:4808 7786 1903 2712 3091 1767 1451 1928 2653 12571
0:2087 628 4687 1403 1919 2446 888 14943 807 5039
0:14035 15073 13912 4604 7790 7436 5570 13247 4179 8464
0:3660 2445 135 6393 2914 4780 240 3569 1398 2853
0:16045 1181 17 2240 5899 8553 4689 14607 1690 9392
0:1090 791 1479 335 755 1395 6430 4450 709 2018
0:845 830 1903 1115 1203 740 828 746 8707 2691
0:1277 755 2216 226 335 17 369 2462 120 906
0:3981 9103 7545 9966 7922 5034 8160 615 10605 9164
0:2691 10071 14 1115 28 1370 1828 477 1761 4547
0:293 109 17 1898 16 1665 2803 247 426 12615
0:1203 977 247 3775 1665 2240 1213 1104 801 1898
0:247 1665 1009 1891 944 1181 4689 9392 1898 1104
0:6541 3981 5034 5088 1090 7545 7922 615 1259 9103
0:3775 977 2235 1665 9392 247 9953 4069 2240 1194
0:4516 9491 8410 7169 11248 12464 8413 14835 7810 6948
0:11571 418 47 9432 1631 6789 5437 4649 7334 3629
0:9103 9966 14177 10605 7545 3981 12842 8158 13443 7922
0:1005 14607 767 1673 7049 3440 1199 3804 5161 845
0:3582 334 13912 989 5752 1203 477 4604 7049 1891
0:628 807 9790 2446 5175 12330 3033 5298 16045 6437
0:1903 1115 1910 28 746 1353 2691 740 2470 914
0:1903 1115 1910 7786 740 830 3091 1747 2691 914
0:28 14 477 1200 27 2 2411 22 11567 4030
0:5123 8028 7185 5836 14035 7965 14166 3981 6653 10970
0:666 380 10071 14 28 477 16045 2609 1200 400
0:1987 230 16045 504 5772 172 378 176 509 1888
0:5459 9271 12891 11138 13822 9872 9362 14502 12032 3630
0:4179 14607 16045 12244 15223 15815 15113 14035 15324 15358
0:14502 4179 16045 14607 15324 15815 16084 14988 11138 5459
0:755 8721 3981 709 17 5855 549 7763 7170 5546
0:628 9790 807 12330 247 655 1937 8089 13028 3721
0:1755 1395 1401 4808 5690 3091 426 1451 1767 1175
0:3591 12805 5977 6416 4968 5919 6063 4620 1673 6848
0:69 791 9977 2355 4484 1401 1395 10233 3007 1418
0:1928 2715 917 3236 7672 2472 13194 3699 4983 3016
0:13786 10539 13773 4130 13663 13778 13770 13718 13769 12830
0:1903 7786 4808 2653 1910 3133 2712 1928 1747 2772
1:4689 521 1665 1209 1891 1208 1181 9392 2230 1012
0:7786 6127 4808 5034 755 1903 3091 7545 2505 709
0:767 1673 4329 13410 3802 4309 13109 2365 15184 13043
0:28 14 477 1200 11567 2 746 22 15 6495
0:16045 14607 4179 15815 4620 5977 6572 5919 6063 13055
0:11798 530 10927 11250 1712 2999 11256 11271 6654 11238
0:628 807 655 9790 2087 12330 2446 534 14943 6437
0:14607 16045 12244 4179 6359 6294 15113 8531 10681 11216
0:2803 4069 29 2235 6218 988 10065 242 2216 9210
0:2240 1175 1213 1090 1755 4479 9392 2113 1203 1179
0:701 888 1948 1919 3966 5413 2434 211 3885 1454
0:1090 2087 5088 888 1403 4687 1755 546 1175 2901
0:655 281 2798 814 4572 6971 267 430 283 3638
0:1398 755 1400 773 709 549 1090 1350 791 3120
0:7049 5161 1199 1005 3804 9228 5270 2583 2418 14353
0:1203 2240 2224 2221 666 1199 845 1186 9392 2225
0:1213 453 921 2221 521 1203 2240 5267 1891 2230
0:906 69 1401 5211 2355 3981 7545 1283 2489 1277
0:971 954 5400 4001 972 4137 4579 953 2902 8331
0:16045 9026 14607 10681 12244 11939 12571 4179 6294 11885
0:369 7672 12571 13534 6294 10681 2472 917 12469 14607
0:16045 16084 4179 14607 5459 16706 14502 15815 16318 15358
0:2240 1203 1213 9392 666 2221 1665 944 1104 1194
0:14607 16045 16318 16115 15267 16664 16084 15354 15134 14988
0:2803 3414 4069 2235 1344 5267 242 2216 521 8001
0:13912 10907 13247 7790 14035 11588 6653 9639 15073 13442
0:3981 7545 9103 5034 615 7922 8158 9966 9164 7763
0:3699 5690 4367 2715 1903 5738 3016 2472 1747 2653
0:2087 628 2446 807 655 4687 14943 5039 1403 9790
1:16045 14559 16341 15082 15461 16146 1192 15195 15209 7065
0:12453 14177 10605 9966 12842 11158 3981 13443 9103 11328
0:9392 1408 7192 1062 3818 3291 7790 6689 6677 1069
0:1903 3091 4808 746 740 7786 1115 830 1380 1928
0:1104 2596 1974 1192 4931 6377 920 7316 1181 247
0:16959 13911 16318 3440 11571 14607 15267 418 13606 14715
0:3591 4620 446 5919 4968 5977 6416 6063 4018 6848
0:1181 1090 9392 294 1009 4689 1180 220 1665 1891
0:13863 14715 3440 1203 15263 1191 13911 13410 5720 15531
0:247 2446 2365 701 1104 1192 1974 745 744 888
0:28 1200 14 477 483 27 2 746 1955 15
0:4069 988 4479 2235 4689 6218 2240 4326 9210 9794
0:1395 5690 1928 2715 917 3699 2985 3236 1995 13194
0:655 628 4137 247 807 814 971 4001 2798 953
0:418 9432 11571 1648 6789 12242 10645 2365 8247 11936
0:2393 10978 845 1115 3244 2558 15025 11285 6497 11433
0:446 5919 4620 3591 5977 4968 13055 6416 15029 6063
0:47 14608 62 4518 63 6721 11264 5600 16002 14432
0:2489 3981 6484 243 2462 11158 2389 11350 239 13534
0:239 2489 2462 525 2788 3502 243 2077 3638 3175
0:11571 1673 15041 14607 2418 11577 7049 3629 3380 11701
0:3944 971 582 4137 4001 972 5400 2878 3752 4579
0:628 807 9790 14943 12330 13979 13028 13598 3721 2446
0:14607 16045 4179 12244 15113 8531 10681 6359 9026 6294
0:11571 418 10608 1673 12880 14732 7582 9432 62 7114
1:1944 845 5312 2240 1192 1700 16045 1203 7947 1974
0:453 281 17 226 814 521 3808 2216 2798 655
0:3981 11158 7545 12571 11887 9103 6294 13534 12469 2389
1:4808 2712 12571 7786 2653 1928 5690 2715 1903 1380
0:1987 230 504 5772 176 509 378 1888 172 762
0:4808 1451 3091 1767 1903 12539 5077 5002 1469 715
0:418 11571 47 9432 11264 2365 6304 1648 1631 10645
0:767 14782 10632 13410 1673 13301 4329 3802 16475 12115
0:755 10983 6164 3981 709 132 6294 9103 12312 549
0:5267 453 921 521 6231 3414 3808 2216 1350 4946
0:14 477 28 746 27 1200 4202 917 11567 15783
1:4179 6723 16045 7398 3358 2691 14607 6727 477 1200
0:3981 755 17 2216 226 335 7672 7545 709 8721
0:2944 684 1673 888 4689 3591 767 501 12606 5489
0:4516 9491 7810 8410 10170 7169 11248 10671 8413 12464
0:1755 1113 1152 1175 5152 1090 1766 15323 1370 7030
0:767 1673 4329 13410 3802 2944 4303 2194 13043 11571
0:888 1919 10921 1041 211 1350 2434 1929 709 1948
0:9103 9966 14177 10605 7545 12842 3981 8158 7922 13443
0:1203 845 1909 837 1090 6920 830 6723 7518 1161
0:5963 4516 2901 1090 9701 8410 1192 7169 8880 1459
0:3775 247 477 1213 5966 369 1200 1203 226 17
0:14715 16907 3440 16386 13863 16959 16749 13911 16969 15267
0:2445 135 3660 2914 4780 6393 3569 450 1038 2451
0:2087 4687 1090 11027 888 1919 1403 5088 2901 1130
0:628 807 9790 2446 247 12330 1673 5175 767 1095
0:3981 6347 615 2350 5034 4983 7922 3096 7545 7135
0:28 11567 477 14 746 1200 400 380 8756 16045
0:1673 2944 3591 4518 684 767 5944 250 4805 5758
0:1903 1767 3091 4808 914 1451 12539 5104 2712 2041
0:971 5400 954 4001 4137 972 4579 2902 8331 953
0:4689 2240 9392 888 1665 2235 1181 9953 1203 1891
0:2462 2489 243 2788 3175 521 2803 3981 4689 2794
0:13786 10539 13773 4130 13663 13778 13770 13718 13769 12830
0:7049 5161 14758 1005 4689 5270 3804 16045 1891 5899
0:921 521 5267 6231 453 1345 3839 1350 1538 3050
0:655 814 281 2798 4572 267 6971 430 953 280
0:14607 1113 2211 1944 1152 1937 5312 1090 16045 1114
0:28 14 1353 1200 477 15 27 2411 3083 485
0:1104 2596 1974 247 1192 1665 7172 1181 2803 1009
0:917 14 477 1200 11567 23 746 28 8878 2
0:4179 14035 16045 15073 14607 13912 15815 15324 7436 4604
0:1700 6416 9271 9362 42 3591 5977 8906 4968 6850
0:1203 2235 3762 3582 989 5752 4069 2167 2166 1439
0:672 1669 9240 1673 4839 12523 2944 10938 7647 684
0:1115 1903 830 1910 5690 740 1395 2691 7786 3091
0:3981 7545 5034 9103 9966 9164 7922 615 8160 7135
1:14607 369 17 12244 10681 11216 7672 6294 3185 4808
0:11571 15041 4649 6116 12260 11701 5437 1797 12690 6375
1:1203 1009 1891 9392 4689 845 1181 2240 1665 1974
0:14715 14502 13863 14988 16084 16045 14607 13911 15531 3440
0:1987 504 230 5772 509 1888 176 172 378 505
0:13410 13863 13911 15197 14715 14276 11571 15263 14657 14988
0:628 4069 2235 2803 807 9790 6218 988 9210 13515
0:1903 7786 4808 1928 1910 3133 2712 3091 2653 1747
0:4069 988 6218 2235 9210 1208 10065 4479 9794 3582
0:14 28 11567 477 1200 746 15783 22 2 6495
0:4069 3762 5752 1483 989 3582 2235 1439 9794 6218
0:4620 4968 5977 3591 5919 6416 1944 1712 5312 6063
0:3981 7545 9103 9966 10605 9164 7922 14177 8158 8160
0:1903 1747 1910 7786 4080 2772 3133 2985 3699 2712
0:27 3591 6416 5977 5919 446 4620 4968 6572 6848
0:205 4526 1538 42 1557 43 15058 7049 1005 5611
0:14607 12244 16045 6359 8531 4179 15113 6294 10681 14476
0:1903 2712 4808 3133 7786 2653 1469 3091 5690 1747
0:16045 6964 5459 11264 47 9271 16002 14608 9362 7557
0:3981 615 2350 9103 5034 7545 7922 6541 120 7135
0:4516 9491 8410 7169 11248 12464 7810 8413 10170 10671
0:830 740 8707 1115 845 838 2691 829 828 1203
0:3981 483 7545 28 12571 27 6294 615 11158 13534
0:14607 17 3981 4179 6294 7545 12244 226 10681 11216
0:2715 3699 3016 13194 3236 917 2731 2480 4080 3632
0:8721 755 12526 1538 10614 12312 14607 9234 5546 1398
0:11158 9103 9463 13534 9966 7545 11939 10983 4358 9174
0:3981 14177 9966 9103 12842 10605 12563 7545 8158 13443
0:11264 11138 14502 14988 5161 47 14608 5459 6304 4179
0:2462 2489 243 3175 4281 2759 2794 17 3981 2788
0:1665 1208 9392 4069 2235 988 4689 1209 2928 1009
0:767 1673 11571 4329 10632 14782 1152 3802 5098 13301
0:1005 47 1199 7049 50 3804 205 1631 5161 1634
0:1395 2914 2445 5690 1922 5265 5001 9597 5282 2900
0:521 453 3414 1181 5267 4946 944 3808 2216 1213
0:1408 7192 3818 6689 11588 3291 1409 8987 1069 1324
0:13410 2365 15531 14276 767 15184 13109 13320 13043 14715
1:1673 3591 446 4620 5919 4968 1944 5944 5312 5977
0:977 7172 4069 2803 801 6266 247 2355 2235 2541
0:7786 746 1903 14607 4808 1910 2985 1747 1380 7672
0:1538 12526 10614 501 11995 2418 8721 14264 369 2087
0:239 3638 3502 2077 525 477 2489 483 226 4320
0:1137 2159 701 1141 4349 230 4743 5772 479 888
0:3319 5243 1113 1114 1009 5633 1944 2211 944 5620
0:12571 746 2472 917 369 7672 2389 483 4421 1928
0:4080 1747 2985 1910 1903 3699 7672 917 1928 1395
0:921 6231 5267 453 521 1090 2404 2221 1203 2008
0:921 1090 1203 1909 2221 2240 5267 453 1395 5690
0:13786 10539 13773 4130 13663 13778 13770 13718 13769 12830
0:9271 5459 12891 9362 9872 13822 3630 11138 9607 12032
0:1987 4367 230 504 888 378 172 1444 762 1754
0:1891 1005 7049 12082 9228 5161 1199 5270 772 1565
0:17 3981 226 335 1395 1479 5690 615 120 755
0:14607 2472 369 1333 917 9223 2480 10681 7672 13883
0:293 109 921 426 453 5690 4197 247 1104 5267
0:3660 135 1398 11027 755 773 709 8721 240 2445
0:655 4572 4137 971 3944 4001 953 814 5400 281
0:1665 1891 1009 944 9392 1203 1104 1194 4689 2166
0:120 755 2445 369 2355 1395 917 135 906 447
0:1903 1152 1755 1115 914 1379 1147 1910 2691 5690
0:13786 10539 13773 4130 13663 13778 13770 13718 13769 12830
0:7192 7790 937 6689 6297 11588 1069 3818 8987 1408
0:14607 17 12244 369 10681 8531 15113 2140 6964 14116
0:1104 1192 1203 1891 2240 3775 920 1219 1974 1009
0:28 3981 483 746 12571 27 7763 7545 11567 477
0:2240 2221 1203 1213 2224 1175 1755 921 2236 2227
0:4069 988 2235 6218 4479 9210 3582 9794 10065 4326
0:888 1948 701 1919 1041 2434 5413 3966 211 10921
0:7049 1005 5161 3804 1199 5270 2583 2418 6041 9228
0:5752 989 2167 4640 3762 3582 716 3586 7149 5747
0:3660 135 2445 1038 4780 2451 450 2914 3569 240
0:14 28 477 1200 655 628 400 380 2798 281
0:3981 9103 7545 9966 5034 7922 9164 615 10605 8504
0:4069 988 2235 6218 9210 10065 4479 3582 1208 9794
0:1700 1712 1944 5312 16045 5259 8906 6850 1192 1200
0:7810 4516 9491 10170 8410 11248 7169 10671 10836 8413
0:11571 4649 15041 9914 5437 12260 6116 1797 11701 1301
0:16045 16318 14782 14607 4179 14502 15358 10632 11571 3088
0:14782 767 10632 16475 13301 3088 15865 13078 6521 14498
0:14 28 477 1200 746 2 27 15 1955 11567
0:5752 989 4640 1203 7149 2167 7436 1508 716 4179
0:7790 937 6297 571 668 731 1862 3818 2240 6862
0:3981 120 7545 906 615 2350 1264 9103 369 17
0:1673 767 2944 684 13410 3802 4303 13109 4329 14988
0:2914 2445 3660 6393 4780 240 135 2768 3569 8952
1:5690 3699 2715 1395 5738 5265 3016 3236 1928 13194
0:2445 10555 135 3981 3660 8721 9790 755 2914 6623
0:767 1673 13410 4329 13109 11571 3802 2944 13043 14276
0:1903 5690 4808 3091 1928 2292 1259 1152 1115 2715
0:11571 418 13911 14607 15041 1673 1648 14657 9432 11701
0:5977 6416 4620 5919 1712 4968 6572 3591 4018 13055
0:791 1400 2018 3007 1479 793 344 4852 335 792
0:13863 14607 14502 13911 3440 3601 15267 4179 845 767
0:14607 16045 12244 4179 15113 8531 10681 6294 6359 16731
0:128 15 477 14 28 1557 772 485 27 7579
0:12571 4808 7672 1261 6294 369 5120 2472 1117 2712
0:4516 9491 8410 7169 11248 10671 10170 12464 7810 8413
0:1395 5690 2914 1922 335 1479 791 2445 9597 5265
0:4069 988 4326 3582 2240 989 5873 2235 1439 4479
0:2087 4687 888 655 3383 1919 628 5039 281 534
0:12571 2445 3236 2914 4983 4808 1380 3981 917 2715
0:12571 369 2472 6294 9026 9463 882 12055 10681 2389
0:2216 17 755 453 5267 709 3808 226 6091 2462
0:14 477 47 28 15 485 1200 4547 27 1955
0:5772 1987 5175 230 504 3478 628 180 176 8177
0:1673 767 3591 250 501 1631 4520 684 2944 1557
0:4179 47 276 16045 1590 1500 11264 15856 5161 43
0:5267 2215 9133 4689 17 2461 628 1937 226 3445
0:1203 2240 1192 1104 1009 2235 1974 16045 1191 3762
0:6014 2691 740 6802 10444 6807 2470 5088 746 13883
0:3981 6294 7545 755 9164 5034 7763 9103 10983 8504
0:1192 628 807 655 1937 9790 5175 534 2446 3033
0:3981 9103 7545 8160 9966 5034 7922 9164 615 10605
0:4069 2235 1755 4479 2240 988 3582 6218 3762 9210
0:47 1500 276 11264 6721 8906 62 6850 15 5259
0:1987 504 230 5772 176 1888 172 509 378 762
0:2240 1203 9392 1665 1104 1009 1194 1181 944 2211
0:17 226 755 293 239 483 132 120 16 369
0:1903 4808 7672 2712 1928 7786 1910 12571 2653 917
0:13912 4604 14035 13247 10907 15073 8464 6653 11221 7436
0:1192 1203 1115 1104 16045 845 2691 2240 12520 14
0:3981 755 7763 6294 8721 12571 615 11939 7545 1117
0:4069 988 6218 4479 9210 2235 9794 3582 1483 4326
0:2445 3660 135 2914 4780 1038 2451 450 3569 6393
0:446 3591 4620 9133 5919 9426 13055 2144 4968 6474
0:1203 520 2240 5814 2221 1665 1104 2235 9392 1009
0:42 43 1568 477 8906 6850 28 62 6721 1200
0:11264 14502 16045 47 11138 4179 2944 14608 1673 5459
0:2914 1974 655 814 2798 1104 1395 281 267 7812
1:655 247 1681 2798 281 814 1009 380 5034 6264
0:9966 9103 14177 10605 12842 7545 3981 13443 8158 12563
0:13786 10539 13773 4130 13663 13778 13770 13718 13769 12830
0:2914 2445 2240 1395 3660 8952 6393 4780 5001 3569
0:4808 12571 369 2712 7672 2472 6294 2389 2715 13534
0:418 11571 1673 9432 1648 8247 6304 13323 5503 1631
0:13786 10539 13773 4130 13663 13778 13770 13718 12830 13769
0:5772 1137 701 230 2159 1987 4349 4743 479 5175
0:3981 5088 5034 1090 483 2691 7170 4983 746 1259
0:755 709 1398 8721 549 773 1350 3120 132 3673
0:830 740 2691 1115 8707 838 829 828 1154 845
0:42 62 47 63 43 15856 14504 14608 2620 6721
0:1987 504 5772 230 628 5175 8177 180 176 1137
0:888 2159 1137 230 1919 1987 504 5772 1141 3726
0:1009 1113 3319 1944 2211 5243 9392 1181 1090 944
0:6294 4808 12571 11216 2712 13534 7786 7672 3981 10697
0:42 43 8906 1568 1590 1500 2048 62 107 6850
0:2240 1755 4069 6218 4479 1090 988 1179 1246 9210
0:10681 369 5657 9026 4606 14607 195 2139 12244 2472
0:1115 2691 10071 740 838 7421 2470 2965 830 7184
0:16045 14502 5459 16084 9271 7250 12891 11138 14608 11264
0:7049 1005 3804 14758 5161 5270 2418 6041 1199 12082
0:2914 2445 3660 4780 3569 6393 240 8952 135 2768
0:1747 4080 1903 1910 3699 2480 2985 2715 1928 2742
0:845 16045 1203 2240 2211 15323 8906 7947 6850 6422
0:17 453 2216 226 521 3808 5267 3414 16 2221
0:2715 2472 7672 12571 917 2480 3236 369 1928 4983
0:1755 1175 7030 1090 5152 4050 1980 1147 1152 1766
0:628 807 9790 2446 5175 655 534 12330 5298 3033
0:13786 4130 10539 13773 13663 13778 13770 13718 13769 12830
0:5752 7149 7500 7498 1203 1700 7492 2167 7720 7501
0:3981 7545 9103 7922 615 9966 5034 9164 2350 6347
0:28 27 17 477 14 1200 226 16 2411 2
0:888 1948 701 1919 211 2434 1134 3966 4002 5413
0:28 27 483 226 16 1861 703 1200 746 477
0:1673 767 1005 250 4329 47 477 128 10632 2300
0:1192 1104 1203 520 2240 5814 1987 1974 230 1916
0:3981 4983 5034 12571 3096 2715 7672 2350 6347 7922
0:2445 135 3660 5120 2451 5624 4780 917 6393 10681
0:1673 4518 2944 5459 7250 250 5758 3591 9271 5225
0:6723 4179 16045 3358 6727 7398 16567 9854 14607 2691
0:4808 3091 1451 12539 1767 5690 5002 6444 715 5077
0:1203 2240 1104 1974 1213 2221 2227 1090 2224 1009
0:7786 4808 10681 369 6127 2985 6294 12180 7743 3091
